#node	date	numeric date
EPI631549|A/Hong_Kong/11741/2015|2015	2015-06-10	2015.439726
NODE_0001031	2014-11-29	2014.910959
EPI565680|A/Hong_Kong/7615/2014|2014	2014-11-29	2014.910959
EPI557296|A/Hong_Kong/7623/2014|2014	2014-11-29	2014.910959
NODE_0001033	2014-12-01	2014.916438
EPI574613|A/Hong_Kong/8112788/2015|2015	2015-01-24	2015.064384
EPI557292|A/Hong_Kong/7621/2014|2014	2014-12-01	2014.916438
NODE_0001015	2015-01-24	2015.064535
EPI631563|A/Hong_Kong/11709/2015|2015	2015-06-09	2015.436986
NODE_0000889	2015-03-21	2015.217670
NODE_0000890	2016-05-01	2016.332058
NODE_0000892	2016-07-30	2016.577869
EPI918284|A/Hong_Kong/2298/2016|2016	2016-07-30	2016.577869
EPI836491|A/Hong_Kong/2298/2016|2016	2016-07-30	2016.577869
NODE_0000893	2017-01-07	2017.017808
EPI1043911|A/Hong_Kong/3106/2017|2017	2017-07-02	2017.500000
EPI1036327|A/Hong_Kong/3054/2017|2017	2017-06-27	2017.486301
EPI943228|A/Hong_Kong/240/2017|2017	2017-01-07	2017.017808
NODE_0000895	2016-06-01	2016.417145
NODE_0000945	2016-06-20	2016.469506
NODE_0000948	2016-07-17	2016.543005
EPI960548|A/Hong_Kong/235/2017|2017	2017-01-08	2017.020548
EPI858887|A/Hong_Kong/2271/2016|2016	2016-07-28	2016.572404
NODE_0000264	2016-09-10	2016.692420
EPI1655745|A/HongKong/12141923/2016|2016	2016-12-14	2016.952186
EPI1655744|A/HongKong/11301787/2016|2016	2016-11-30	2016.913934
NODE_0000265	2016-07-27	2016.570544
NODE_0000266	2016-07-28	2016.572404
EPI858885|A/Hong_Kong/2262/2016|2016	2016-07-28	2016.572404
EPI918252|A/Hong_Kong/110/2017|2017	2017-01-02	2017.004110
NODE_0000951	2017-03-12	2017.191781
NODE_0000952	2017-05-20	2017.382192
EPI1073812|A/Hong_Kong/2280/2017|2017	2017-05-20	2017.382192
EPI1021200|A/Hong_Kong/2280/2017|2017	2017-05-20	2017.382192
EPI1060838|A/Hong_Kong/3043/2017|2017	2017-06-28	2017.489041
NODE_0000954	2017-05-29	2017.405509
EPI1148815|A/Hong_Kong/4102/2017|2017	2017-07-19	2017.546575
NODE_0000960	2017-07-01	2017.497260
EPI1043927|A/Hong_Kong/3115/2017|2017	2017-07-01	2017.497260
EPI1060858|A/Hong_Kong/3115/2017|2017	2017-07-01	2017.497260
NODE_0000271	2017-06-30	2017.495400
EPI1060856|A/Hong_Kong/3114/2017|2017	2017-07-01	2017.497260
NODE_0000272	2017-07-01	2017.497260
EPI1043925|A/Hong_Kong/3114/2017|2017	2017-07-01	2017.497260
NODE_0000276	2017-07-14	2017.533756
EPI1048723|A/Hong_Kong/3596/2017|2017	2017-07-15	2017.535616
NODE_0000277	2017-07-15	2017.535616
EPI1079144|A/Hong_Kong/3596/2017|2017	2017-07-15	2017.535616
EPI1048420|A/Hong_Kong/3555/2017|2017	2017-07-15	2017.535616
NODE_0000279	2016-07-26	2016.567921
NODE_0000930	2016-09-21	2016.721675
EPI1036343|A/Hong_Kong/3065/2017|2017	2017-06-29	2017.491781
EPI1655746|A/HongKong/12261085/2016|2016	2016-12-26	2016.984973
EPI1043947|A/Hong_Kong/3126/2017|2017	2017-07-03	2017.502740
NODE_0000933	2017-02-21	2017.139752
EPI1073902|A/Hong_Kong/2230/2017|2017	2017-05-19	2017.379452
NODE_0000934	2017-04-20	2017.298867
EPI1021156|A/Hong_Kong/2230/2017|2017	2017-05-19	2017.379452
NODE_0000935	2017-04-20	2017.298867
NODE_0000942	2017-05-19	2017.379452
EPI1073794|A/Hong_Kong/2263/2017|2017	2017-05-19	2017.379452
EPI1021172|A/Hong_Kong/2263/2017|2017	2017-05-19	2017.379452
NODE_0000943	2017-06-04	2017.423288
EPI1073826|A/Hong_Kong/2473/2017|2017	2017-06-04	2017.423288
EPI1060834|A/Hong_Kong/2473/2017|2017	2017-06-04	2017.423288
NODE_0000936	2017-06-29	2017.491781
EPI1036347|A/Hong_Kong/3068/2017|2017	2017-06-29	2017.491781
NODE_0000287	2017-07-04	2017.505479
EPI1043951|A/Hong_Kong/3128/2017|2017	2017-07-04	2017.505479
EPI1048505|A/Hong_Kong/3549/2017|2017	2017-07-16	2017.538356
NODE_0000288	2017-05-18	2017.377591
EPI1021150|A/Hong_Kong/2226/2017|2017	2017-05-20	2017.382192
NODE_0000289	2017-05-19	2017.379452
EPI1021164|A/Hong_Kong/2258/2017|2017	2017-05-19	2017.379452
EPI1021158|A/Hong_Kong/2255/2017|2017	2017-05-19	2017.379452
NODE_0000290	2016-07-27	2016.570599
NODE_0000974	2017-01-08	2017.020548
EPI918300|A/Hong_Kong/247/2017|2017	2017-01-08	2017.020548
EPI976365|A/Hong_Kong/247/2017|2017	2017-01-08	2017.020548
NODE_0000293	2016-07-28	2016.573276
NODE_0000295	2016-07-29	2016.575137
EPI836499|A/Hong_Kong/2302/2016|2016	2016-07-29	2016.575137
EPI975911|A/Hong_Kong/2302/2016|2016	2016-07-29	2016.575137
NODE_0000296	2016-09-06	2016.681614
EPI1655742|A/HongKong/10241504/2016|2016	2016-10-24	2016.812842
NODE_0000297	2016-09-08	2016.687103
NODE_0000964	2016-10-25	2016.814230
EPI918268|A/Hong_Kong/122/2017|2017	2017-01-04	2017.009589
NODE_0000299	2017-01-18	2017.047380
NODE_0000300	2017-01-18	2017.047380
EPI1043859|A/Hong_Kong/3076/2017|2017	2017-06-29	2017.491781
EPI1043955|A/Hong_Kong/3130/2017|2017	2017-07-02	2017.500000
NODE_0000967	2017-05-20	2017.382146
EPI1043885|A/Hong_Kong/3091/2017|2017	2017-06-30	2017.494521
NODE_0000969	2017-07-18	2017.543836
EPI1073848|A/Hong_Kong/3821/2017|2017	2017-07-18	2017.543836
EPI1060874|A/Hong_Kong/3821/2017|2017	2017-07-18	2017.543836
NODE_0000303	2017-06-29	2017.491781
EPI1043849|A/Hong_Kong/3071/2017|2017	2017-06-29	2017.491781
NODE_0000304	2017-07-18	2017.543836
EPI1060876|A/Hong_Kong/3823/2017|2017	2017-07-18	2017.543836
EPI1073850|A/Hong_Kong/3823/2017|2017	2017-07-18	2017.543836
NODE_0000307	2016-09-29	2016.744253
NODE_0000975	2017-03-30	2017.241939
NODE_0000309	2017-10-02	2017.752294
EPI1243191|A/Hong_Kong/640/2018|2018	2018-04-04	2018.256164
NODE_0000977	2018-04-10	2018.272603
EPI1243199|A/Hong_Kong/675/2018|2018	2018-04-10	2018.272603
EPI1258079|A/HK/951/2018|2018	2018-05-14	2018.365753
NODE_0000978	2017-05-20	2017.382192
EPI1021192|A/Hong_Kong/2275/2017|2017	2017-05-20	2017.382192
NODE_0000314	2017-05-23	2017.390411
EPI1021216|A/Hong_Kong/2289/2017|2017	2017-05-23	2017.390411
NODE_0000315	2017-06-30	2017.495400
NODE_0000316	2017-07-01	2017.497260
EPI1154826|A/Hong_Kong/4946/2017|2017	2017-12-07	2017.932877
EPI1043891|A/Hong_Kong/3094/2017|2017	2017-07-01	2017.497260
NODE_0000982	2018-02-06	2018.100286
EPI1278493|A/HK/1295/2018|2018	2018-07-13	2018.530137
EPI1319605|A/HK/1983/2018|2018	2018-09-13	2018.700000
EPI1243195|A/Hong_Kong/656/2018|2018	2018-04-07	2018.264384
EPI1243201|A/Hong_Kong/676/2018|2018	2018-04-09	2018.269863
EPI2839028|A/Hong_Kong/CUHK3009/2018|2018	2018-11-07	2018.850685
EPI2839059|A/Hong_Kong/CUHK3014/2018|2018	2018-11-21	2018.889041
NODE_0000988	2018-03-09	2018.184327
EPI1267296|A/HK/1162/2018|2018	2018-06-28	2018.489041
NODE_0000989	2018-09-01	2018.666759
EPI2839160|A/Hong_Kong/CUHK3027/2019|2019	2019-01-17	2019.045205
EPI1415356|A/HK/253/2019|2019	2019-01-01	2019.001370
NODE_0000320	2016-09-29	2016.744253
NODE_0000990	2017-02-27	2017.157160
EPI1048614|A/Hong_Kong/3568/2017|2017	2017-07-15	2017.535616
NODE_0000994	2017-07-08	2017.516438
EPI1073836|A/Hong_Kong/3345/2017|2017	2017-07-08	2017.516438
EPI1060864|A/Hong_Kong/3345/2017|2017	2017-07-08	2017.516438
NODE_0001011	2017-04-11	2017.276640
NODE_0001012	2017-05-19	2017.379452
EPI1073798|A/Hong_Kong/2267/2017|2017	2017-05-19	2017.379452
EPI1021178|A/Hong_Kong/2267/2017|2017	2017-05-19	2017.379452
NODE_0001013	2017-05-06	2017.343880
EPI1021194|A/Hong_Kong/2276/2017|2017	2017-05-19	2017.379452
NODE_0001014	2017-05-23	2017.390411
EPI1073822|A/Hong_Kong/2288/2017|2017	2017-05-23	2017.390411
EPI1021214|A/Hong_Kong/2288/2017|2017	2017-05-23	2017.390411
NODE_0000285	2017-04-01	2017.247007
EPI1057690|A/Hong_Kong/2261/2017|2017	2017-05-19	2017.379452
NODE_0000286	2017-04-02	2017.250348
NODE_0001008	2017-05-19	2017.379452
EPI1021166|A/Hong_Kong/2259/2017|2017	2017-05-19	2017.379452
EPI1073802|A/Hong_Kong/2272/2017|2017	2017-05-20	2017.382192
EPI1021186|A/Hong_Kong/2272/2017|2017	2017-05-20	2017.382192
NODE_0000298	2017-04-06	2017.261239
NODE_0000993	2017-05-23	2017.390411
EPI1073816|A/Hong_Kong/2284/2017|2017	2017-05-23	2017.390411
EPI1021206|A/Hong_Kong/2284/2017|2017	2017-05-23	2017.390411
NODE_0000329	2017-05-12	2017.360862
EPI1043907|A/Hong_Kong/3104/2017|2017	2017-06-29	2017.491781
NODE_0000330	2017-05-18	2017.377489
EPI1057688|A/Hong_Kong/2227/2017|2017	2017-05-19	2017.379452
NODE_0000331	2017-05-19	2017.379349
EPI1021170|A/Hong_Kong/2262/2017|2017	2017-05-19	2017.379452
NODE_0000333	2017-05-20	2017.381210
EPI1021152|A/Hong_Kong/2228/2017|2017	2017-05-20	2017.382192
NODE_0000341	2017-05-20	2017.383071
EPI1073804|A/Hong_Kong/2273/2017|2017	2017-05-21	2017.384932
NODE_0000342	2017-05-21	2017.384932
EPI1021188|A/Hong_Kong/2273/2017|2017	2017-05-21	2017.384932
NODE_0000344	2017-07-01	2017.496279
EPI1043901|A/Hong_Kong/3099/2017|2017	2017-07-01	2017.497260
NODE_0000346	2017-07-01	2017.498139
EPI1043963|A/Hong_Kong/3135/2017|2017	2017-07-02	2017.500000
NODE_0000350	2017-07-02	2017.500000
EPI1043915|A/Hong_Kong/3108/2017|2017	2017-07-02	2017.500000
NODE_0000352	2017-07-03	2017.503619
EPI1148799|A/Hong_Kong/3858/2017|2017	2017-07-23	2017.557534
NODE_0000356	2017-07-04	2017.505479
EPI1073828|A/Hong_Kong/3160/2017|2017	2017-07-04	2017.505479
EPI1043985|A/Hong_Kong/3160/2017|2017	2017-07-04	2017.505479
NODE_0000897	2017-03-01	2017.161961
NODE_0000899	2017-04-08	2017.266487
EPI1043935|A/Hong_Kong/3119/2017|2017	2017-07-01	2017.497260
EPI1043975|A/Hong_Kong/3141/2017|2017	2017-07-04	2017.505479
NODE_0000900	2017-10-21	2017.804110
EPI1107091|A/Hong_Kong/4823/2017|2017	2017-10-21	2017.804110
EPI1161846|A/Hong_Kong/4823/2017|2017	2017-10-21	2017.804110
EPI1107099|A/Hong_Kong/4824/2017|2017	2017-10-22	2017.806849
NODE_0000902	2017-04-17	2017.290991
EPI1148827|A/Hong_Kong/4113/2017|2017	2017-07-28	2017.571233
EPI1148803|A/Hong_Kong/4018/2017|2017	2017-07-28	2017.571233
NODE_0000905	2017-07-15	2017.535616
EPI1048403|A/Hong_Kong/3554/2017|2017	2017-07-15	2017.535616
EPI1058373|A/Hong_Kong/3554/2017|2017	2017-07-15	2017.535616
NODE_0000925	2017-05-20	2017.382192
EPI1073796|A/Hong_Kong/2266/2017|2017	2017-05-20	2017.382192
EPI1021176|A/Hong_Kong/2266/2017|2017	2017-05-20	2017.382192
NODE_0000907	2017-05-17	2017.374349
EPI1043851|A/Hong_Kong/3072/2017|2017	2017-06-29	2017.491781
NODE_0000908	2017-06-29	2017.491781
EPI1655785|A/HongKong/08121441/2017|2017	2017-08-12	2017.612329
EPI1043847|A/Hong_Kong/3070/2017|2017	2017-06-29	2017.491781
NODE_0000910	2017-07-24	2017.560274
EPI1073856|A/Hong_Kong/3853/2017|2017	2017-07-24	2017.560274
EPI1060882|A/Hong_Kong/3853/2017|2017	2017-07-24	2017.560274
NODE_0000321	2017-05-14	2017.365498
NODE_0000928	2017-06-30	2017.494521
EPI1036319|A/Hong_Kong/3046/2017|2017	2017-06-30	2017.494521
EPI1060844|A/Hong_Kong/3046/2017|2017	2017-06-30	2017.494521
NODE_0000323	2017-05-14	2017.367113
EPI1043889|A/Hong_Kong/3093/2017|2017	2017-07-01	2017.497260
NODE_0000324	2017-05-15	2017.369277
EPI1043965|A/Hong_Kong/3136/2017|2017	2017-07-02	2017.500000
NODE_0000325	2017-05-16	2017.371556
EPI1043939|A/Hong_Kong/3122/2017|2017	2017-07-02	2017.500000
NODE_0000326	2017-05-16	2017.372525
EPI1043983|A/Hong_Kong/3159/2017|2017	2017-07-03	2017.502740
NODE_0000367	2017-05-28	2017.403268
EPI1048738|A/Hong_Kong/3563/2017|2017	2017-07-14	2017.532877
NODE_0000368	2017-06-10	2017.440378
EPI1148811|A/Hong_Kong/4085/2017|2017	2017-07-28	2017.571233
NODE_0000369	2017-06-13	2017.448709
EPI1148855|A/Hong_Kong/4212/2017|2017	2017-07-31	2017.579452
NODE_0000370	2017-06-24	2017.477819
EPI1655782|A/HongKong/08101387/2017|2017	2017-08-10	2017.606849
NODE_0000371	2017-06-30	2017.495400
EPI1060862|A/Hong_Kong/3117/2017|2017	2017-07-01	2017.497260
NODE_0000373	2017-07-01	2017.497260
EPI1043931|A/Hong_Kong/3117/2017|2017	2017-07-01	2017.497260
NODE_0000374	2017-07-02	2017.500000
EPI1043979|A/Hong_Kong/3157/2017|2017	2017-07-02	2017.500000
NODE_0000375	2017-07-03	2017.503619
EPI1073832|A/Hong_Kong/3162/2017|2017	2017-07-04	2017.505479
NODE_0000377	2017-07-04	2017.505479
EPI1043989|A/Hong_Kong/3162/2017|2017	2017-07-04	2017.505479
NODE_0000378	2017-07-11	2017.524658
EPI1073838|A/Hong_Kong/3730/2017|2017	2017-07-11	2017.524658
EPI1060866|A/Hong_Kong/3730/2017|2017	2017-07-11	2017.524658
NODE_0000888	2015-06-13	2015.448576
EPI1655772|A/HongKong/07231857/2017|2017	2017-07-23	2017.557534
NODE_0000857	2015-09-02	2015.671168
NODE_0000863	2016-05-14	2016.367486
EPI814001|A/Hong_Kong/1705/2016|2016	2016-05-14	2016.367486
EPI868049|A/Hong_Kong/1705/2016|2016	2016-05-14	2016.367486
NODE_0000859	2015-11-01	2015.833530
EPI1655738|A/HongKong/02161010/2016|2016	2016-02-16	2016.127049
NODE_0000383	2015-12-27	2015.987671
EPI747045|A/Hong_Kong/40/2016|2016	2015-12-27	2015.987671
EPI730943|A/Hong_Kong/40/2016|2016	2015-12-27	2015.987671
NODE_0000868	2015-09-24	2015.730686
EPI699738|A/Hong_Kong/97/2016|2016	2016-01-01	2016.001366
NODE_0000869	2015-10-16	2015.790892
EPI718972|A/Hong_Kong/39/2016|2016	2015-12-29	2015.993151
NODE_0000870	2015-11-15	2015.872822
EPI699736|A/Hong_Kong/50/2016|2016	2015-12-30	2015.995890
NODE_0000871	2015-12-30	2015.995890
EPI922440|A/Hong_Kong/50/2016|2016	2015-12-30	2015.995890
EPI1084513|A/Hong_Kong/50/2016|2016	2015-12-30	2015.995890
EPI976270|A/Hong_Kong/50/2016|2016	2015-12-30	2015.995890
EPI918308|A/Hong_Kong/50/2016|2016	2015-12-30	2015.995890
EPI896897|A/Hong_Kong/50/2016|2016	2015-12-30	2015.995890
NODE_0000357	2015-10-08	2015.769372
EPI679454|A/Hong_Kong/15590/2015|2015	2015-10-09	2015.771233
NODE_0000359	2015-10-09	2015.771233
EPI686104|A/Hong_Kong/15590/2015|2015	2015-10-09	2015.771233
NODE_0000388	2015-10-16	2015.791290
EPI679471|A/Hong_Kong/15609/2015|2015	2015-10-17	2015.793151
NODE_0000389	2015-10-17	2015.793151
EPI686112|A/Hong_Kong/15609/2015|2015	2015-10-17	2015.793151
NODE_0000390	2015-10-18	2015.796769
EPI679476|A/Hong_Kong/15611/2015|2015	2015-10-19	2015.798630
NODE_0000391	2015-10-19	2015.798630
EPI686120|A/Hong_Kong/15611/2015|2015	2015-10-19	2015.798630
NODE_0000392	2015-12-25	2015.981994
EPI813993|A/Hong_Kong/1704/2016|2016	2016-05-15	2016.370219
NODE_0000396	2016-01-08	2016.019277
NODE_0000397	2016-02-05	2016.098278
EPI814009|A/Hong_Kong/1706/2016|2016	2016-05-14	2016.367486
NODE_0000866	2017-05-19	2017.379452
EPI1073792|A/Hong_Kong/2260/2017|2017	2017-05-19	2017.379452
EPI1021168|A/Hong_Kong/2260/2017|2017	2017-05-19	2017.379452
NODE_0000881	2016-07-15	2016.538187
EPI943224|A/Hong_Kong/119/2017|2017	2017-01-04	2017.009589
NODE_0000882	2016-08-09	2016.605191
EPI836507|A/Hong_Kong/2389/2016|2016	2016-08-09	2016.605191
EPI975887|A/Hong_Kong/2389/2016|2016	2016-08-09	2016.605191
NODE_0000380	2016-08-02	2016.586066
EPI836523|A/Hong_Kong/2398/2016|2016	2016-08-02	2016.586066
NODE_0000401	2016-08-08	2016.601470
EPI858889|A/Hong_Kong/2387/2016|2016	2016-08-08	2016.602459
NODE_0000402	2016-08-08	2016.603331
EPI975895|A/Hong_Kong/2391/2016|2016	2016-08-09	2016.605191
NODE_0000403	2016-08-09	2016.605191
EPI1655740|A/HongKong_Australia/09171121/2016|2016	2016-09-17	2016.711749
EPI836515|A/Hong_Kong/2391/2016|2016	2016-08-09	2016.605191
NODE_0000833	2015-10-29	2015.826502
EPI718988|A/Hong_Kong/98/2016|2016	2016-01-02	2016.004098
NODE_0000835	2016-02-14	2016.121568
NODE_0000836	2016-10-12	2016.779168
EPI1043917|A/Hong_Kong/3110/2017|2017	2017-07-03	2017.502740
EPI943226|A/Hong_Kong/120/2017|2017	2017-01-04	2017.009589
NODE_0000837	2016-08-18	2016.630397
EPI1021174|A/Hong_Kong/2265/2017|2017	2017-05-20	2017.382192
NODE_0000838	2017-04-20	2017.298789
NODE_0000853	2017-07-15	2017.535616
EPI1077839|A/Hong_Kong/3569/2017|2017	2017-07-15	2017.535616
EPI1048629|A/Hong_Kong/3569/2017|2017	2017-07-15	2017.535616
NODE_0000854	2017-05-20	2017.382192
EPI1073806|A/Hong_Kong/2274/2017|2017	2017-05-20	2017.382192
EPI1021190|A/Hong_Kong/2274/2017|2017	2017-05-20	2017.382192
EPI1044133|A/Hong_Kong/2274/2017|2017	2017-05-20	2017.382192
EPI1021202|A/Hong_Kong/2281/2017|2017	2017-05-20	2017.382192
NODE_0000840	2017-05-20	2017.381059
EPI1036323|A/Hong_Kong/3052/2017|2017	2017-06-28	2017.489041
EPI1060846|A/Hong_Kong/3087/2017|2017	2017-07-02	2017.500000
NODE_0000842	2017-06-27	2017.486301
EPI1148805|A/Hong_Kong/4024/2017|2017	2017-07-29	2017.573973
EPI1036321|A/Hong_Kong/3051/2017|2017	2017-06-27	2017.486301
NODE_0000413	2017-07-03	2017.502740
EPI1060852|A/Hong_Kong/3090/2017|2017	2017-07-03	2017.502740
EPI1043883|A/Hong_Kong/3090/2017|2017	2017-07-03	2017.502740
NODE_0000400	2017-05-12	2017.360722
EPI1043869|A/Hong_Kong/3082/2017|2017	2017-06-29	2017.491781
NODE_0000404	2017-05-13	2017.362129
EPI1036333|A/Hong_Kong/3059/2017|2017	2017-06-29	2017.491781
NODE_0000414	2017-05-20	2017.381210
EPI1073810|A/Hong_Kong/2279/2017|2017	2017-05-21	2017.384932
NODE_0000415	2017-05-20	2017.383071
EPI1021198|A/Hong_Kong/2279/2017|2017	2017-05-21	2017.384932
NODE_0000416	2017-05-21	2017.384932
EPI1044137|A/Hong_Kong/2279/2017|2017	2017-05-21	2017.384932
NODE_0000417	2017-07-02	2017.500000
EPI1043921|A/Hong_Kong/3112/2017|2017	2017-07-02	2017.500000
NODE_0000420	2017-07-03	2017.502740
EPI1043961|A/Hong_Kong/3134/2017|2017	2017-07-03	2017.502740
EPI1148809|A/Hong_Kong/4084/2017|2017	2017-07-27	2017.568493
NODE_0000827	2016-06-06	2016.429467
EPI1655741|A/HongKong/10051316/2016|2016	2016-10-05	2016.760929
NODE_0000829	2016-08-26	2016.651361
NODE_0000830	2017-01-03	2017.006849
EPI918260|A/Hong_Kong/121/2017|2017	2017-01-03	2017.006849
EPI976357|A/Hong_Kong/121/2017|2017	2017-01-03	2017.006849
NODE_0000831	2017-06-30	2017.494521
EPI1043977|A/Hong_Kong/3156/2017|2017	2017-07-02	2017.500000
EPI1043929|A/Hong_Kong/3116/2017|2017	2017-06-30	2017.494521
EPI1060860|A/Hong_Kong/3116/2017|2017	2017-06-30	2017.494521
NODE_0000757	2016-08-31	2016.664505
NODE_0000758	2017-04-16	2017.289126
EPI1036329|A/Hong_Kong/3055/2017|2017	2017-06-28	2017.489041
NODE_0000775	2017-06-16	2017.456291
EPI1148843|A/Hong_Kong/4180/2017|2017	2017-08-01	2017.582192
EPI1148847|A/Hong_Kong/4207/2017|2017	2017-07-17	2017.541096
NODE_0000768	2017-09-04	2017.674253
EPI1180990|A/Hong_Kong/4976/2017|2017	2017-12-11	2017.943836
NODE_0000769	2017-10-20	2017.801370
EPI1161870|A/Hong_Kong/4825/2017|2017	2017-10-20	2017.801370
EPI1107123|A/Hong_Kong/4825/2017|2017	2017-10-20	2017.801370
NODE_0000421	2017-05-25	2017.395774
NODE_0000767	2017-07-11	2017.524658
EPI1079128|A/Hong_Kong/3512/2017|2017	2017-07-11	2017.524658
EPI1048567|A/Hong_Kong/3512/2017|2017	2017-07-11	2017.524658
NODE_0000431	2017-06-28	2017.489920
NODE_0000765	2017-10-22	2017.806849
EPI1161862|A/Hong_Kong/4829/2017|2017	2017-10-22	2017.806849
EPI1107291|A/Hong_Kong/4829/2017|2017	2017-10-22	2017.806849
NODE_0000433	2017-06-29	2017.491781
EPI1036339|A/Hong_Kong/3062/2017|2017	2017-06-29	2017.491781
NODE_0000436	2017-06-30	2017.494521
EPI1036317|A/Hong_Kong/3045/2017|2017	2017-06-30	2017.494521
NODE_0000438	2017-07-02	2017.500879
EPI1060854|A/Hong_Kong/3113/2017|2017	2017-07-03	2017.502740
NODE_0000441	2017-07-03	2017.502740
EPI1043923|A/Hong_Kong/3113/2017|2017	2017-07-03	2017.502740
NODE_0000442	2017-07-14	2017.532774
EPI1073844|A/Hong_Kong/3819/2017|2017	2017-07-15	2017.535616
NODE_0000443	2017-07-15	2017.534635
EPI1060872|A/Hong_Kong/3819/2017|2017	2017-07-15	2017.535616
NODE_0000444	2017-07-15	2017.536495
EPI1077831|A/Hong_Kong/3550/2017|2017	2017-07-16	2017.538356
NODE_0000445	2017-07-16	2017.538356
EPI1048521|A/Hong_Kong/3550/2017|2017	2017-07-16	2017.538356
NODE_0000449	2017-07-17	2017.541975
EPI1089459|A/Hong_Kong/3571/2017|2017	2017-07-18	2017.543836
NODE_0000452	2017-07-18	2017.543836
EPI1048661|A/Hong_Kong/3571/2017|2017	2017-07-18	2017.543836
NODE_0000453	2017-07-22	2017.554795
EPI1148849|A/Hong_Kong/4208/2017|2017	2017-07-22	2017.554795
NODE_0000455	2017-07-25	2017.563014
EPI1148823|A/Hong_Kong/4108/2017|2017	2017-07-25	2017.563014
EPI1148853|A/Hong_Kong/4211/2017|2017	2017-07-26	2017.565753
NODE_0000781	2017-05-25	2017.397053
EPI1148837|A/Hong_Kong/4170/2017|2017	2017-07-28	2017.571233
NODE_0000792	2017-07-16	2017.538356
EPI1077847|A/Hong_Kong/3578/2017|2017	2017-07-16	2017.538356
EPI1048692|A/Hong_Kong/3578/2017|2017	2017-07-16	2017.538356
NODE_0000800	2017-07-31	2017.579452
EPI1148841|A/Hong_Kong/4178/2017|2017	2017-07-31	2017.579452
EPI1148859|A/Hong_Kong/4240/2017|2017	2017-08-08	2017.601370
NODE_0000786	2017-06-17	2017.458391
EPI1655775|A/Macao_HongKong/07271994/2017|2017	2017-07-27	2017.568493
NODE_0000789	2017-07-03	2017.502740
EPI1073834|A/Hong_Kong/3163/2017|2017	2017-07-03	2017.502740
EPI1043991|A/Hong_Kong/3163/2017|2017	2017-07-03	2017.502740
NODE_0000461	2017-07-03	2017.502740
EPI1043987|A/Hong_Kong/3161/2017|2017	2017-07-03	2017.502740
EPI1073830|A/Hong_Kong/3161/2017|2017	2017-07-03	2017.502740
NODE_0000459	2017-06-20	2017.468029
EPI1148857|A/Hong_Kong/4226/2017|2017	2017-08-07	2017.598630
NODE_0000476	2017-06-25	2017.480388
EPI1655784|A/HongKong_Macao/08111419/2017|2017	2017-08-11	2017.609589
NODE_0000477	2017-06-29	2017.492660
EPI1180783|A/Hong_Kong/4991/2017|2017	2017-12-15	2017.954795
NODE_0000462	2017-06-30	2017.494521
EPI1043933|A/Hong_Kong/3118/2017|2017	2017-06-30	2017.494521
NODE_0000463	2017-07-01	2017.497260
EPI1043899|A/Hong_Kong/3098/2017|2017	2017-07-01	2017.497260
NODE_0000464	2017-07-23	2017.558413
NODE_0000466	2017-07-24	2017.560274
EPI1148821|A/Hong_Kong/4106/2017|2017	2017-07-24	2017.560274
NODE_0000468	2017-07-26	2017.565753
EPI1148851|A/Hong_Kong/4210/2017|2017	2017-07-26	2017.565753
NODE_0000471	2017-07-27	2017.568493
EPI1655776|A/HongKong/07271996/2017|2017	2017-07-27	2017.568493
NODE_0000474	2017-07-28	2017.571233
EPI1655794|A/HongKong/08261955/2017|2017	2017-08-26	2017.650685
EPI1148831|A/Hong_Kong/4119/2017|2017	2017-07-28	2017.571233
NODE_0000801	2018-01-21	2018.055020
EPI1353598|A/HK/2814/2018|2018	2018-11-21	2018.889041
NODE_0000802	2018-02-24	2018.150267
EPI1319597|A/HK/1834/2018|2018	2018-09-03	2018.672603
NODE_0000803	2018-04-20	2018.299593
EPI1315890|A/HK/1708/2018|2018	2018-08-23	2018.642466
EPI2838980|A/Hong_Kong/CUHK3003/2018|2018	2018-10-26	2018.817808
NODE_0000805	2018-04-24	2018.309634
EPI1315892|A/HK/1732/2018|2018	2018-08-25	2018.647945
NODE_0000821	2018-05-28	2018.403012
EPI1315888|A/HK/1508/2018|2018	2018-08-05	2018.593151
EPI1315894|A/HK/1757/2018|2018	2018-08-25	2018.647945
NODE_0000822	2018-08-22	2018.640353
EPI1319599|A/HK/1838/2018|2018	2018-09-03	2018.672603
EPI1319603|A/HK/1941/2018|2018	2018-09-09	2018.689041
NODE_0000482	2018-10-03	2018.754795
EPI2838996|A/Hong_Kong/CUHK3005/2018|2018	2018-10-03	2018.754795
NODE_0000485	2018-10-11	2018.776712
EPI1371435|A/Hong_Kong/2325/2018|2018	2018-10-11	2018.776712
EPI1324794|A/HK/2325/2018|2018	2018-10-11	2018.776712
NODE_0000506	2018-05-28	2018.404004
NODE_0000820	2018-07-14	2018.532877
EPI1278494|A/HK/1325/2018|2018	2018-07-14	2018.532877
EPI1319595|A/HK/1826/2018|2018	2018-09-02	2018.669863
NODE_0000514	2018-07-20	2018.548187
EPI2838964|A/Hong_Kong/CUHK3001/2018|2018	2018-10-22	2018.806849
NODE_0000486	2018-08-01	2018.583062
EPI1319607|A/HK/2044/2018|2018	2018-09-18	2018.713699
NODE_0000487	2018-08-13	2018.614720
NODE_0000810	2018-11-15	2018.872603
EPI2839036|A/Hong_Kong/CUHK3011/2018|2018	2018-11-15	2018.872603
