"q_cold","q_warm","cen","RR_pre","RR_pre_low","RR_pre_high","RR_post","RR_post_low","RR_post_high","RR_ratio_post_vs_pre","RR_ratio_post_vs_pre_low","RR_ratio_post_vs_pre_high","Wald_P_Value","LRT_P_Value","Virus"
16.3071428571429,28.7857142857143,24.0928571428571,1.25427715288545,0.842994320509388,1.86621800168214,0.697187633194324,0.434759346680242,1.11802218765546,0.555848148545522,0.341629751674811,0.90439185324697,3.60407078536687e-11,NA,"FLUA"
16.3071428571429,28.7857142857143,24.0928571428571,1.10336893228398,0.766190667098891,1.58892956154,1.17745029853335,0.736218512520524,1.88312190190631,1.06714106594975,0.655319182195162,1.73776395621701,0.012280509102874,NA,"FLUB"
